ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
50123,simple,N449ON,Micro Gold Polished Semi Precious Kundan & Pearl Nath/ Nose Pin/Nose Ring N449ON,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Kundan & Pearl Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis or sarees. 
 •Suitable for young girls too.
 •A bead string to enhance your look.",,,taxable,,1,7,,0,0,,,,,0,,,700,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15958621410.jpg,https://yosshitaneha.com/uploads/2020/07/15958621411.jpg,https://yosshitaneha.com/uploads/2020/07/15958621422.jpg,https://yosshitaneha.com/uploads/2020/07/15958621423.jpg,https://yosshitaneha.com/uploads/2020/07/15958621424.jpg,https://yosshitaneha.com/uploads/2020/07/15958621425.jpg",,,,,,,,,0,,,,,,,,
50124,simple,N448ON,Micro Gold Polished Semi Precious Kundan & Pearl Nath/ Nose Pin/Nose Ring. N448ON,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Kundan & Pearl Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis or sarees. 
 •Suitable for young girls too.
 •2 gold bead strings to enhance your look.",,,taxable,,1,1,,0,0,,,,,0,,,750,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15958455540.jpg,https://yosshitaneha.com/uploads/2020/07/15958455541.jpg,https://yosshitaneha.com/uploads/2020/07/15958455542.jpg,https://yosshitaneha.com/uploads/2020/07/15958455543.jpg,https://yosshitaneha.com/uploads/2020/07/15958455544.jpg,https://yosshitaneha.com/uploads/2020/07/15958455555.jpg",,,,,,,,,0,,,,,,,,
50125,simple,N447ON,Micro Gold Polished Semi Precious Kundan & Pearl Clip on Nath/ Nose Pin/Nose Ring. N447ON,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Kundan & Pearl Clip On Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis or sarees. 
 •Suitable for young girls too.
 •2 gold bead strings to enhance your look.",,,taxable,,1,2,,0,0,,,,,0,,,750,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15958448170.jpg,https://yosshitaneha.com/uploads/2020/07/15958448171.jpg,https://yosshitaneha.com/uploads/2020/07/15958448172.jpg,https://yosshitaneha.com/uploads/2020/07/15958448173.jpg,https://yosshitaneha.com/uploads/2020/07/15958448184.jpg,https://yosshitaneha.com/uploads/2020/07/15958448185.jpg",,,,,,,,,0,,,,,,,,
50126,simple,N446ON,Micro Gold Polished Semi Precious Kundan & Pearl Clip on Nath/ Nose Pin/Nose Ring. N446ON,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Kundan & Pearl Clip On Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis or sarees. 
 •Suitable for young girls too.
 •2 gold bead strings to enhance your look.",,,taxable,,1,2,,0,0,,,,,0,,,750,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15958444940.jpg,https://yosshitaneha.com/uploads/2020/07/15958444951.jpg,https://yosshitaneha.com/uploads/2020/07/15958444952.jpg,https://yosshitaneha.com/uploads/2020/07/15958444953.jpg,https://yosshitaneha.com/uploads/2020/07/15958444954.jpg,https://yosshitaneha.com/uploads/2020/07/15958444955.jpg",,,,,,,,,0,,,,,,,,
50127,simple,N442ON,Micro Gold Polished Semi Precious Kundan Nath/ Nose Pin/Nose Ring. N442ON,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Kundan & Pearl Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis or sarees. 
 •Strand of Pearls & chain to compliment your face. 
 •Comes with Micro Gold Polished & studded with White Coloured Semi Precious Kundan & Pearls. 
 •Suitable for young girls too.",,,taxable,,1,1,,0,0,,,,,0,,,300,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15958423230.jpg,https://yosshitaneha.com/uploads/2020/07/15958423231.jpg,https://yosshitaneha.com/uploads/2020/07/15958423232.jpg,https://yosshitaneha.com/uploads/2020/07/15958423243.jpg,https://yosshitaneha.com/uploads/2020/07/15958423244.jpg",,,,,,,,,0,,,,,,,,
50128,simple,N440AON,Micro Gold Polished Semi Precious Stones & Pearl Nath/ Nose Pin/Nose Ring. N440AON,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Stones Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis and sarees. 
 •Comes with Micro Gold Polished & studded with White Coloured Semi Precious Stones. 
 •Suitable for young girls too.",,,taxable,,1,15,,0,0,,,,,0,,,300,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15958419800.jpg,https://yosshitaneha.com/uploads/2020/07/15958419801.jpg,https://yosshitaneha.com/uploads/2020/07/15958419802.jpg,https://yosshitaneha.com/uploads/2020/07/15958419803.jpg,https://yosshitaneha.com/uploads/2020/07/15958419804.jpg,https://yosshitaneha.com/uploads/2020/07/15958419805.jpg",,,,,,,,,0,,,,,,,,
50129,simple,N438AON,Micro Gold Polished Semi Precious Kundan & Pearl Nath/ Nose Pin/Nose Ring. N438AON,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Kundan & Pearl Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis or sarees. 
 •Suitable for young girls too.",,,taxable,,1,7,,0,0,,,,,0,,,850,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15958404700.jpg,https://yosshitaneha.com/uploads/2020/07/15958404701.jpg,https://yosshitaneha.com/uploads/2020/07/15958404712.jpg,https://yosshitaneha.com/uploads/2020/07/15958404713.jpg",,,,,,,,,0,,,,,,,,
50130,simple,N436AON,Micro Gold Polished Semi Precious Kundan & Pearls Nath/ Nose Pin/Nose Ring. N436AON,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Kundan & pearls Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis and sarees. 
 •Comes with Micro Gold Polished & studded with Semi Precious Kundan & Pearls.
 •Suitable for young girls too.
 •No piercing required.",,,taxable,,1,11,,0,0,,,,,0,,,200,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15958656240.jpg,https://yosshitaneha.com/uploads/2020/07/15958656241.jpg,https://yosshitaneha.com/uploads/2020/07/15958656242.jpg,https://yosshitaneha.com/uploads/2020/07/15958656243.jpg",,,,,,,,,0,,,,,,,,
50131,simple,N433ON,Micro Gold Polished Pearl & Semi Precious Kundan Nath/ Nose Pin/Nose Ring. N433ON,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Kundan & Pearl Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis or sarees. 
 •Strand of Gold Chain to compliment your face. 
 •Comes with Micro Gold Polished & studded with White Coloured Semi Precious Kundan. 
 •Suitable for young girls too.",,,taxable,,1,3,,0,0,,,,,0,,,600,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15958392570.jpg,https://yosshitaneha.com/uploads/2020/07/15958392571.jpg,https://yosshitaneha.com/uploads/2020/07/15958392582.jpg,https://yosshitaneha.com/uploads/2020/07/15958392583.jpg,https://yosshitaneha.com/uploads/2020/07/15958392584.jpg",,,,,,,,,0,,,,,,,,
50132,simple,N431BON,Micro Gold Polished Pearl & Semi Precious Kundan Nath/ Nose Pin/Nose Ring. N431BON,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Kundan & Pearl Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis or sarees. 
 •Strand of Gold Beads to compliment your face. 
 •Comes with Micro Gold Polished & studded with White, Red & Green Coloured Semi Precious Kundan. 
 •Suitable for Brides.",,,taxable,,1,1,,0,0,,,,,0,,,1600,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15958343350.jpg,https://yosshitaneha.com/uploads/2020/07/15958343351.jpg,https://yosshitaneha.com/uploads/2020/07/15958343352.jpg,https://yosshitaneha.com/uploads/2020/07/15958343353.jpg,https://yosshitaneha.com/uploads/2020/07/15958343354.jpg",,,,,,,,,0,,,,,,,,
50133,simple,N429ON,Micro Gold Polished Pearl & Semi Precious Kundan & Pearl Padmavati Nath/ Nose Pin/Nose Ring. N429O,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Kundan & Pearl Padmavati Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis or sarees. 
 •Strand of Gold Beads to compliment your face. 
 •Comes with Micro Gold Polished & studded with White Coloured Semi Precious Kundan. 
 •Suitable for Brides.",,,taxable,,1,3,,0,0,,,,,0,,,1700,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15959360420.jpg,https://yosshitaneha.com/uploads/2020/07/15959360421.jpg,https://yosshitaneha.com/uploads/2020/07/15959360422.jpg,https://yosshitaneha.com/uploads/2020/07/15959360423.jpg,https://yosshitaneha.com/uploads/2020/07/15959360424.jpg",,,,,,,,,0,,,,,,,,
50134,simple,N427BON,Micro Gold Polished Pearl & Semi Precious Kundan Nath/ Nose Pin/Nose Ring. N427BON,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Kundan & Pearl Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis or sarees. 
 •Strand of Gold Beads to compliment your face. 
 •Comes with Micro Gold Polished & studded with White, Rhodolite & Green Coloured Semi Precious Kundan. 
 •Suitable for Brides.",,,taxable,,1,1,,0,0,,,,,0,,,1500,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15959332420.jpg,https://yosshitaneha.com/uploads/2020/07/15959332421.jpg,https://yosshitaneha.com/uploads/2020/07/15959332432.jpg,https://yosshitaneha.com/uploads/2020/07/15959332433.jpg,https://yosshitaneha.com/uploads/2020/07/15959332434.jpg",,,,,,,,,0,,,,,,,,
50135,simple,N426BON,Micro Gold Polished Pearl & Semi Precious Kundan Nath/ Nose Pin/Nose Ring. N426BON,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Kundan & Pearl Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis or sarees. 
 •Strand of Gold Beads to compliment your face. 
 •Comes with Micro Gold Polished & studded with White & Rhodolite Coloured Semi Precious Kundan. 
 •Suitable for Brides.",,,taxable,,1,2,,0,0,,,,,0,,,2000,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15959324700.jpg,https://yosshitaneha.com/uploads/2020/07/15959324701.jpg,https://yosshitaneha.com/uploads/2020/07/15959324712.jpg,https://yosshitaneha.com/uploads/2020/07/15959324713.jpg,https://yosshitaneha.com/uploads/2020/07/15959324714.jpg",,,,,,,,,0,,,,,,,,
50136,simple,N426AON,Micro Gold Polished Pearl & Semi Precious Kundan Nath/ Nose Pin/Nose Ring. N426AON,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Kundan & Pearl Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis or sarees. 
 •Strand of Gold Beads to compliment your face. 
 •Comes with Micro Gold Polished & studded with White, Rhodolite & Green Coloured Semi Precious Kundan. 
 •Suitable for Brides.",,,taxable,,1,3,,0,0,,,,,0,,,2000,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15959321880.jpg,https://yosshitaneha.com/uploads/2020/07/15959321881.jpg,https://yosshitaneha.com/uploads/2020/07/15959321882.jpg,https://yosshitaneha.com/uploads/2020/07/15959321883.jpg,https://yosshitaneha.com/uploads/2020/07/15959321894.jpg",,,,,,,,,0,,,,,,,,
50137,simple,N425ON,Micro Gold Polished American Diamond & Semi Precious Kundan Nath/ Nose Pin/Nose Ring. N425ON,1,0,visible,,"• Women's Real Look, Micro Gold Polished American Diamonds & Semi Precious Kundan Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis and sarees. 
 •Comes with Micro Gold Polished & studded with American Diamonds, White Coloured Semi Precious Kundan & Coloured Beads.
 •Suitable for young girls too.",,,taxable,,1,4,,0,0,,,,,0,,,400,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15959318490.jpg,https://yosshitaneha.com/uploads/2020/07/15959318491.jpg,https://yosshitaneha.com/uploads/2020/07/15959318492.jpg,https://yosshitaneha.com/uploads/2020/07/15959318493.jpg",,,,,,,,,0,,,,,,,,
50138,simple,N422ON,Micro Gold Polished American Diamond & Semi Precious Kundan Nath/ Nose Pin/Nose Ring. N422ON,1,0,visible,,"• Women's Real Look, Micro Gold Polished American Diamonds & Semi Precious Kundan Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis and sarees. 
 •Comes with Micro Gold Polished & studded with American Diamonds, White Coloured Semi Precious Kundan & Coloured Beads.
 •Suitable for young girls too.",,,taxable,,1,1,,0,0,,,,,0,,,400,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15959308080.jpg,https://yosshitaneha.com/uploads/2020/07/15959308091.jpg,https://yosshitaneha.com/uploads/2020/07/15959308092.jpg,https://yosshitaneha.com/uploads/2020/07/15959308093.jpg",,,,,,,,,0,,,,,,,,
50139,simple,N416ON,Micro Gold Polished Semi Precious Stones Nath/ Nose Pin/Nose Ring. N416ON,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Kundan & Pearl Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis or sarees. 
 •Comes with Micro Gold Polished & studded with White Coloured Semi Precious Kundan & Pearls. 
 •Suitable for young girls too.",,,taxable,,1,1,,0,0,,,,,0,,,900,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15959287620.jpg,https://yosshitaneha.com/uploads/2020/07/15959287621.jpg,https://yosshitaneha.com/uploads/2020/07/15959287622.jpg,https://yosshitaneha.com/uploads/2020/07/15959287623.jpg",,,,,,,,,0,,,,,,,,
50140,simple,N415AON,Micro Gold Polished Semi Precious Stones Nath/ Nose Pin/Nose Ring. N415AON,1,0,visible,,"• Womens Real Look, Micro Gold Polished Semi Precious Stones Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis and sarees. 
 •Comes with Micro Gold Polished & studded with White Coloured Semi Precious Stones. 
 •Suitable for young girls too.",,,taxable,,1,6,,0,0,,,,,0,,,600,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2021/11/16368886924.jpg,https://yosshitaneha.com/uploads/2020/07/15959267290.jpg,https://yosshitaneha.com/uploads/2020/07/15959267301.jpg,https://yosshitaneha.com/uploads/2020/07/15959267302.jpg,https://yosshitaneha.com/uploads/2020/07/15959267303.jpg",,,,,,,,,0,,,,,,,,
50141,simple,N415ON,Micro Gold Polished Semi Precious Stones Nath/ Nose Pin/Nose Ring. N415ON,1,0,visible,,"• Women's Real Look, Micro Gold Polished Semi Precious Stones Nath/ Nose Pin/Nose Ring designed by Yosshita & Neha.
 •Give a rich and elegant touch to your attire.
 •Special design for women who love to look different yet traditional.
 •Featuring attractive designs, this Nath/ Nose Pin/Nose Ring can look elegant and stylish when worn with lehengas, anarkalis and sarees. 
 •Comes with Micro Gold Polished & studded with Rhodolite Coloured Semi Precious Stones. 
 •Suitable for young girls too.",,,taxable,,1,2,,0,0,,,,,0,,,600,Jewellery > Nath,,,"https://yosshitaneha.com/uploads/2020/07/15959272840.jpg,https://yosshitaneha.com/uploads/2020/07/15959272851.jpg,https://yosshitaneha.com/uploads/2020/07/15959272852.jpg,https://yosshitaneha.com/uploads/2020/07/15959272853.jpg",,,,,,,,,0,,,,,,,,
